ID,Pages,Views,Title,Summary
425033916,16,325,Lesson Plan Intention,"Lesson Plan Intention  The document provides a lesson plan for an English class on expressing plans and intentions. The plan spans 6 class periods and aims to help students understand, analyze, compose, and practice plans and intentions through observing examples, composing their own texts, and practicing dialogs. Key learning materials include examples of plans expressed using phrases like ""I'd like to"", ""I will"", and ""I'm going to""."
319858445,2,713,English Lesson Plan,"English Lesson Plan  The model English lesson taught capitalization rules to 5th grade students. The 35-minute lesson introduced capitalization, had students practice identifying capitalized words and correcting sentences, and assessed students with a worksheet circling capitalized letters. The goal was for students to recognize and apply capitalization according to the rules."
475535759,4,537,English Lesson Plan-COT2nd,"English Lesson Plan-COT2nd  The daily lesson plan is for a 9th grade English class. The lesson focuses on teaching students about different types of adverbs including time, place, manner, degree, and frequency. Students will analyze examples to identify the types of adverbs used. They will then sort adverbs from a sample text into categories based on question words. Finally, students will write their own paragraph using adverbs and be assessed on their writing based on a rubric focusing on adverb identification and use, grammar, neatness, and organization. Finally, students will write their own paragraph using adverbs and be"
265272018,5,2K,Lesson Plan Having Fun,Lesson Plan Having Fun  The English lesson plan aimed to teach Year 3 students about having fun by discussing likes and dislikes. The teacher introduced the topic using a jigsaw puzzle activity and vocabulary words for games. Students then practiced asking each other questions in pairs before completing a worksheet survey individually. The teacher concluded the lesson by reviewing what the students learned.
285588264,5,141,Social Justice Lesson Plan,"Social Justice Lesson Plan  This lesson plan aims to teach students about satire, poverty, and environmental justice through analysis of an editorial cartoon. Students will examine a cartoon contrasting conditions in rich and poor areas. They will define key terms like ""environmental justice"" and complete a chart comparing visual elements in the cartoon. Students will then analyze how the cartoon uses satire to expose the relationship between poverty and pollution. For homework, students will create their own satire cartoon on any topic."
83151587,10,330,English Lesson Plan 6 August,"English Lesson Plan 6 August  The document outlines an English language lesson plan for a class of 32 pupils. The lesson focuses on teaching shapes and colors through speaking activities like singing, questioning, and identifying objects. Key points of the plan include introducing shapes like round, triangle, and square through a song and pictures. Pupils will practice asking and answering questions about the shapes in a polite manner. The plan also details assessments and materials and appendices that support the lesson objectives. The plan also details assessments and"
319097452,,35,English Lesson Plan,"English Lesson Plan  This document provides a lesson plan for a English class on writing fables. The lesson will focus on the fable ""The Fox and the Lion"" and will have the learning objective of students being able to write stories with guidance. The lesson plan outlines presenting the meaning of fables, a practice activity where students answer questions about parts of a story, two writing tasks where students fill in blanks or rearrange sentences, an enhancement activity identifying past tense words or meanings, reading the completed story aloud and discussing the moral. It concludes with reflection questions on students' success and strengths/areas for improvement. The lesson plan outlines"
494744019,6,14,Teal Red and White Grid Background Simple English Lesson Plan,"Teal Red and White Grid Background Simple English Lesson Plan  The document outlines an English lesson plan including the class, section, time, teacher, date, topic and goals, materials needed, and lesson outline and activity/assignment."
609305621,3,71,English Lesson Plan,"English Lesson Plan  The document outlines a lesson plan for a Grade 2 English reading class. The lesson aims to teach students about the basic elements of a story - theme, characters, setting, and events. Students will read the story ""Why are the clouds so high?"" and identify these elements. They will also practice summarizing the key details of the story in a few sentences. The lesson seeks to help students better comprehend stories and interpret the author's purpose through understanding these fundamental story components. The lesson"
609553937,3,90,Detailed Lesson Plan in English,"Detailed Lesson Plan in English  The detailed English lesson plan outlines learning objectives for students to analyze figures of speech like simile, metaphor, and personification through the literature work ""Filipinas"" by Jose Palma, and involves motivational group activities where students will analyze pictures and present their answers before discussing the new lesson."
434822805,42,196,2a English Sequence and Lesson Plans Autosaved,"2a English Sequence and Lesson Plans Autosaved  This lesson plan introduces a unit on narratives that shape our world, with a focus on racism and racial indifference. Students will analyze how these issues are presented in two texts - a picture book called ""I'm Australian Too"" and an episode of ""The Family Law"" television show. Through group discussions and textual analysis activities, students will identify the macro narratives around racism presented in each text, as well as micro narratives that provide deeper context around issues like refugee status and the limits of tolerance faced by racial minorities in Australia. The lesson aims to show students how racism is presented in more nuanced ways than a simple ""for or against"" binary, and to understand how underlying narratives can be manipulated to serve familiar agendas. 2a English Sequence and Lesson Plans Autosaved  This lesson plan introduces a unit on narratives that shape our world,"
329373157,4,120,English Lesson Plan - Rotations,"English Lesson Plan - Rotations  This 3-sentence summary provides the essential information about the lesson plan: The lesson plan focuses on interpreting poetry, sustained reading, and spelling. Students will rotate through different reading activities including reading independently, listening to a poem being read, working on spelling, and analyzing poems in a teacher-led group. The goal is to strengthen skills in analyzing poetry and practicing sustained reading and spelling over the 120 minute rotation-based lesson."
407353437,2,99,Lesson Plan English,Lesson Plan English  This document contains two daily lesson plans for a class. The first lesson plan is for Tuesday and focuses on writing skills and communicating simple information through speaking. The objectives are for students to become familiar with school objects and improve their lowercase letter writing. The second lesson plan is for Wednesday and focuses on writing skills and understanding meaning through listening. It does not specify the learning objectives. Both lessons aim to help students meet various learning standards related to language and communication skills. The second lesson plan is for Wednesday and focuses on writing skills and understanding meaning through
373428374,3,434,Lesson Plan in English,"Lesson Plan in English  The lesson plan aims to teach students about the 12 verb tenses in English. It includes objectives, subject matter, and a lesson proper that begins with daily routines and a motivation activity involving forming sentences from random words. The main part of the lesson discusses each of the 12 verb tenses - present, past, future, present perfect, past perfect, future perfect, present progressive, past progressive, future progressive, present perfect progressive, past perfect progressive and future perfect progressive - providing formulas and examples for each. An evaluation and assignment section follow. The main part of the lesson discusses each of the 12 verb tenses - present, past, future, present perfect, past"
581369734,14,31,Instructional Design in English Lesson Plans,"Instructional Design in English Lesson Plans  The document summarizes a study that analyzed the instructional design of 5 English lesson plans for elementary school students based on the government's criteria. The study found that: 1) The statements of indicators and learning objectives in the lesson plans did not match the criteria for good instructional design and the objectives did not indicate the actual teaching materials. 2) The action verbs used to indicate measurable learning outcomes in the indicators and objectives did not match each other. 3) The indicators, objectives, and teaching materials across the 5 lesson plans were not consistently and clearly linked to each other. The study found that: 1) The statements of indicators and learning objectives in the lesson plans"
312023727,5,422,CP Lesson Plan U1,"CP Lesson Plan U1  This lesson plan aims to teach sixth form students about the elements of the novel, with a focus on theme. The lesson will begin with a video explaining the elements of fiction. Students will then identify and label the elements in the first chapter of their novel, including character, plot, and setting. They will fill out a ""Five W's"" sheet to demonstrate their understanding. The closure will remind students about the importance of observing characters' backgrounds to understand the novel. The teacher will evaluate students based on their ability to accurately identify elements and show an appreciation for how the story uses them. Students will then identify and label the elements in"
341361501,5,169,Stage 1: Desired Learning Outcomes: Lesson Plan Subject Area(s) : English Grade Level: 11 Learning Outcomes,"Stage 1: Desired Learning Outcomes: Lesson Plan Subject Area(s) : English Grade Level: 11 Learning Outcomes  The lesson plan aims to teach 11th grade students about how parenting styles affect children. Students will understand that parenting involvement shapes personality and relationships. They will discuss four parenting styles - authoritative, authoritarian, permissive, and neglectful - and participate in role plays demonstrating each style. An assessment includes student notes, speaking, and listening during discussions. The learning plan involves activating prior knowledge with an introductory chart and questions, processing new vocabulary, and summarizing learning through an exit slip. They will discuss four parenting styles - authoritative, authoritarian, permissive, and neglectful - and participate in"
817853685,6,22,Lesson Plan PDF Download - Google Search,"Lesson Plan PDF Download - Google Search  The document provides various resources for downloading detailed lesson plans in PDF format across different subjects, including English, Math, and Science. It includes links to platforms like Scribd, SlideShare, and Academia.edu where users can access free lesson plan templates and samples. Additionally, it addresses common queries related to lesson planning and offers insights into the components of effective lesson plans."
443599196,11,349,Lesson Plan in English,"Lesson Plan in English  The document outlines a detailed English lesson plan focused on the story ""A Shawl for Anita"". The objectives are for students to understand vocabulary, perform a role play, sequence events, narrate events, and understand the importance of studying the story. The lesson plan includes preparatory activities like prayer and review. Students will then watch a video, discuss it, and read the story. Comprehension questions follow about the characters, plot, and how the narrator's views change after understanding the mother's perspective. The purpose is for students to analyze the story and apply the lesson to understand how people's decisions can change based on new perspectives. The lesson plan includes"
688090360,9,164,Lesson Plan in English,"Lesson Plan in English  The document provides a detailed lesson plan for an English class using a 4A's format (preliminary, developmental, generalization, application). The lesson plan aims to teach students about verbs by having them identify action words in a story about a monkey and turtle, determine the use of verbs, and construct sentences using common verbs. The lesson involves reading the story, discussing characters and events, identifying verbs, playing a word hunting game to find verbs, and writing sentences with underlined verbs. The lesson involves reading the story, discussing characters and events, identifying verbs,"
371640146,4,72,English Lesson Plan Template: Determine The Meaning of Words and Phrases As They Are Used in Various Texts,"English Lesson Plan Template: Determine The Meaning of Words and Phrases As They Are Used in Various Texts  This English lesson plan template outlines a lesson on alternative energy for 10th grade students in their second semester. The lesson focuses on wind turbines and includes 3 learning activities: 1) A warm-up discussion on pollution and energy sources, 2) A vocabulary matching activity using word and definition slips, 3) A vocabulary game to reinforce the new terms. Students then read about wind turbines and debate their advantages and disadvantages. As an assessment, students make posters on the advantages, disadvantages or history of wind turbines. The lesson concludes with a homework assignment for students to write a paragraph on the history of wind turbines in Egypt. English Lesson Plan Template: Determine The Meaning of Words and Phrases As They Are Used in Various Texts  This English lesson plan template outlines a lesson on alternative"
120925647,3,257,English Lesson Plan,"English Lesson Plan  This document outlines the course plan for a Technical English class taught by Sivagurunathan.S. The course is divided into 5 units covering topics such as grammar, vocabulary, reading skills, writing skills, and speaking skills. Each unit lists the specific topics to be covered, number of lecture and tutorial hours, required teaching materials, and relevant textbook pages. The course totals 45 hours of lectures and 15 hours of tutorials over the semester."
255457600,3,903,English Lesson Plan 1,"English Lesson Plan 1  Lesson Plan 1 focuses on enhancing students' understanding of the story ""Tomkin to the rescue"". The 35-minute lesson involves introducing the story, completing a worksheet with questions about characters and plot details, writing about a favorite character, and assessing comprehension through discussion questions. The objectives are for students to analyze the story's theme and complete an individual writing task within seven minutes. Materials include paper, board, and chalk."
268641844,4,77,English Lesson Plan 30thmar-3rd Apr2015,"English Lesson Plan 30thmar-3rd Apr2015  The document outlines a lesson plan for an English class focusing on the topics of Ice-Maker and Ice-Breaker. The objectives are for students to include relevant details, follow instructions, and understand words associated with different parts of speech. The plan includes introducing the topics, developing understanding through group work and exercises, and assessing students on the objectives. The teacher would evaluate student learning and note what they were able to do and not do. The teacher would evaluate student learning and note what they were able to do and"
360854382,4,59,Lesson Plan Writing,Lesson Plan Writing Year 3 KSSR Lesson Plan Writing Year 3 KSSR
326260916,2,28,Daily Lesson Plan: Pupils Should Be Able To,"Daily Lesson Plan: Pupils Should Be Able To  This daily lesson plan outlines the content, standards, objectives, activities, teaching aids, and assessment for an English language class. The plan specifies that pupils should be able to meet certain objectives, and lists activities like internet usage, projects, and discussions. It also notes cross-curricular elements like creativity, the environment, and moral values. Assessment includes oral, written, and project-based components to evaluate if pupils achieved the learning objectives and determine if enrichment or remedial activities are needed. Assessment includes oral, written, and project-based components to"
433102819,5,105,Detailed Lesson Plan in English 5: Objectives,Detailed Lesson Plan in English 5: Objectives  This document provides a detailed lesson plan for an English class. The lesson plan covers Detailed Lesson Plan in English 5: Objectives  This document provides a detailed lesson plan for an English class. The lesson plan covers
837905657,3,8,Lesson plan 1,"Lesson plan 1  This English lesson plan for children aged 2-3 focuses on teaching vocabulary related to vegetables (banana, carrot, tomato) through interactive activities. The lesson includes singing, games, and structured question-answer sessions to enhance listening and speaking skills while keeping the children engaged. The session lasts 20-25 minutes and aims to foster a positive attitude towards learning."
499392330,5,135,Sample Detailed Lesson Plan in English For Teaching Demonstration (Grade 7),"Sample Detailed Lesson Plan in English For Teaching Demonstration (Grade 7)  The detailed lesson plan summarizes teaching a class of 7th graders about the different types of sentences according to their use. The lesson objectives are for students to be able to classify sentences, construct different sentence types, read sentences clearly with expression, and participate in a group activity. The lesson contains motivation, presentation, discussion, and analysis sections where students work in groups to form sentences, discuss examples of each type, and complete an activity forming sentences based on pictures. The goal is for students to understand the four sentence types: declarative, interrogative, imperative, and exclamatory. The lesson objectives are for students to be able to classify sentences, construct different"
499681051,6,70,Daily Lesson Plan Year 1 (English),"Daily Lesson Plan Year 1 (English)  This daily lesson plan is for an English phonics lesson for Year 1 students. The lesson will focus on recognizing and reproducing the sounds of several letters. Students will practice blending phonemes to read simple words containing the target sounds. The lesson activities include singing a phonics song, listening to sounds and matching actions, reading words with the target phonemes, writing words, and coloring alphabet letters based on sounds. The teacher will assess whether students can blend sounds and read words independently or with guidance. The lesson activities include singing a phonics song, listening to sounds and matching actions, reading"
202464863,4,825,Lesson Plan in English,Lesson Plan in English  The lesson plan aims to teach 7th grade students about using single-word adjectives correctly. It involves two tasks: (1) students describe themselves using 5 traits and (2) their classmates each describe them with one adjective. They then compare their self-descriptions to how others see them. Students identify adjectives in sample sentences and discuss how their own views may differ from others'. The lesson defines adjectives and has students underline examples in sentences. It evaluates their understanding with an exercise and assigns reading for discussion. The lesson defines
429237727,4,146,Lesson Plan English,"Lesson Plan English  The document contains two daily lesson plans for teaching English to primary school students. The first lesson plan focuses on teaching phonics sounds like ear, air, ure and er. The second lesson plan teaches phonics sounds like s, a, t and p. Both plans include objectives, teaching methods like group work and worksheets, and assessments. The third lesson plan involves a speaking activity where students practice personal conversations and filling out task sheets in pairs. The third lesson plan involves a speaking activity where students practice personal conversations and filling out"
330907241,3,332,Lesson Plan English Example,"Lesson Plan English Example  The documents provide information about lesson plans for various subjects on Friday, August 26th. The lessons include speaking confidently using Wh-questions in Bahasa Indonesia class, planning aerobic exercises to improve physical capacity in PE class, and identifying parts of speech in an English grammar lesson. The lesson objectives, activities, learning outcomes, and reflections are described for each class."
79825242,4,145,English Class Lesson Plan,"English Class Lesson Plan  The document outlines an English class lesson plan for high school students in Indonesia. The lesson focuses on expressing feelings of relief, pain, and pleasure. Key points of the plan include: - The objectives are for students to identify, create, and express feelings of relief, pain, and pleasure. - Activities include students reading passages and identifying examples of the target expressions in sample dialogues. They will then present their findings. - The lesson aims to help students comprehend and use expressions for various feelings in daily conversations. - Activities include students reading passages and identifying examples of the target expressions"
312029506,4,518,Hfle U1 Lesson Plan,"Hfle U1 Lesson Plan  This lesson plan aims to teach students how to analyze imagery and themes in poetry about the Greek myth of Persephone's rape. Students will watch videos explaining the myth and Rita Dove's poem ""Persephone Falling"". They will discuss how the poem represents issues of patriarchy and rape, and how language is used to discuss these sensitive topics indirectly. Working in groups, students will create idea maps analyzing themes and construct thesis statements. They will then plan and outline essays responding to the prompt ""Poetic devices distract the reader from the social issues that concern the poet."" Hfle U1 Lesson Plan  This lesson plan aims to teach students how to analyze imagery and themes in poetry about the Greek myth of Persephone's rape. They will discuss how the poem represents issues of patriarchy and rape, and"
467980106,,19,Activities Objective Interaction and Time Materials Procedure,"Activities Objective Interaction and Time Materials Procedure  This lesson plan outlines activities, objectives, interactions, materials needed, and procedures for an English lesson. The aim and unit being taught, as well as the grade and group of students, are listed at the top to provide context for the lesson."
444296781,9,187,English Lesson Plan 2,English Lesson Plan 2  The lesson aims to teach students classification skills as a foundation for later number work by having them sort words and pictures according to given attributes.
821771604,9,5,English  Lesson  plan,"English Lesson plan  The document outlines a lesson plan for teaching English verbs in the present tense to second-grade students. It includes objectives, subject matter, procedures for instruction, evaluation methods, and assignments related to identifying and using verbs. The plan emphasizes the grammatical rule of adding 's' to verbs based on the singularity or plurality of the subject."
628169044,6,80,English Lesson Plan,"English Lesson Plan  The document outlines a detailed lesson plan in English for teaching commonly used possessive pronouns such as her, his, my, your, our, and their. It includes objectives, subject matter, procedures such as motivation activities, a presentation, lesson proper, application activities, and evaluation. The lesson teaches students to use possessive pronouns to show ownership in sentences."
300375448,3,102,Ops English Daily Lesson Plan,"Ops English Daily Lesson Plan  The daily lesson plan is for a Form 1 English class with the theme of ""People"" and topic of ""Going Places"". The objectives are to activate background knowledge on holiday destinations, discuss destinations in pictures, build vocabulary, and pronounce targeted words. Activities include discussing holiday destination titles and pictures, identifying locations and activities, listening to and saying vocabulary words aloud, playing an online game to spell words, and a group vocabulary game to categorize words. Teaching aids include textbooks, videos, a projector, flashcards, and online games. The lesson aims to develop appreciation, respect, cooperation and critical thinking skills through student-centered activities using various tools. The objectives are to activate background knowledge on holiday destinations, discuss destinations in pictures, build vocabulary, and"
420189315,7,69,Lesson Plan,"Lesson Plan  1) The document outlines an English lesson plan about Japanese culture for Year 5 students. 2) The lesson aims to teach students about Japanese customs, costumes, food, fruits, flowers and festivals through a folktale called ""Momotaro - The Peach Boy"". 3) The lesson involves introducing Japan and the folktale, paired discussion of Japan, and group presentations on Japan."
297420767,3,56,Lesson Plan: Week Date DAY Class Duration Subject Theme & Topic Focused Skill Learning Standard,"Lesson Plan: Week Date DAY Class Duration Subject Theme & Topic Focused Skill Learning Standard  This lesson plan outlines 4 English lessons to be taught on a single day to different classes. The first lesson (Class 6) involves a listening and speaking activity where students will read conversations, discuss in groups which decision they would make and reasons for it, and give their opinion on a character's decision. The second lesson (Class 3) is a writing activity where students will complete an email by changing pictures to words and rewriting the email. The third lesson (Class 4) involves a writing activity where students will complete a note using given words. The final lesson involves objectives, success criteria, and activities but is otherwise unlabeled. Lesson Plan: Week Date DAY Class Duration Subject Theme & Topic Focused Skill Learning Standard  This lesson plan outlines 4 English lessons to be taught on a single day"
487561622,3,443,Intergration of Cultural and Multicultural Literacy in English Lesson Plan,"Intergration of Cultural and Multicultural Literacy in English Lesson Plan  This English lesson plan focuses on integrating cultural and multicultural literacy. It involves reading the story ""Tongues on Fire"" and discussing figures of speech, verbals, and cultural values. Learning activities include vocabulary enhancement, reading comprehension questions, identifying verbals and figurative language, and writing a 500-word reflection on the story. Students will be evaluated based on their reflection paper's neatness, originality, grammar, and cohesiveness. Get our"
330726206,3,976,English Lesson Plan - 2 My Family,"English Lesson Plan - 2 My Family  The lesson plan outlines two English lessons - one on family members and one on the letter B - and provides objectives, vocabulary, activities and assessments for students. It includes flashcards, worksheets, readers and songs to teach students to identify family roles and greetings, as well as pictures and tracing exercises to learn the letter B and words starting with B. The lessons will take place over four days and last 40 minutes to an hour each session. It includes flashcards, worksheets, readers and songs to teach students to identify family roles and greetings, as well as pictures and tracing exercises to learn the letter B and words starting with"
797357538,3,6,Update Y1 Lesson Plan Week 15,Update Y1 Lesson Plan Week 15  Week qt Update Y1 Lesson Plan Week 15  Week qt
429392379,6,51,English Lesson Plan,"English Lesson Plan  This document contains a lesson plan for a Primary 1 English class. The main goals of the lesson are to review vocabulary from a story called ""The Gruffalo"", introduce new vocabulary words for body parts, and practice taking turns and listening skills through an activity called Rally Read. The lesson will begin with a review of the story using pictures and asking questions. Students will then read vocabulary words for body parts from their textbooks in pairs, practicing taking turns. Finally, an activity called Rally Read will reinforce turn-taking and listening as students read words to partners. The lesson will begin with"
579412534,2,90,Y6 52 English Lesson Plan,"Y6 52 English Lesson Plan  This document contains a daily lesson plan for an English class at Sekolah Kebangsaan Sungai Pelek. The lesson plan is for Tuesday, May 24th, 2022 and will focus on communicating simple information about oneself and others. During the lesson, pupils will answer questions with guidance, listen to and understand questions by answering correctly. At the end of the lesson, pupils should be able to ask and answer questions about each other."
360386103,2,54,English Lesson Plan Year 1bestari - Friday: Day Date Class Time Topic Theme,"English Lesson Plan Year 1bestari - Friday: Day Date Class Time Topic Theme  The English lesson plan is for Year 1 students on Friday, September 29th, 2017. The topic is the ""Months of the Year"" with the theme of ""World of Knowledge"". The objectives are for students to sing a song about the months with correct pronunciation and to identify the correct sequence of months. The activities include students singing the months song, the teacher pasting the months on the whiteboard for students to read together, completing an activity book, and the teacher conducting a writing lesson using Linus 2.0. The objectives are for students to sing a song about"
857207056,5,0,Grade_2_English_Adjectives_Lesson_Plan_Final,"Grade_2_English_Adjectives_Lesson_Plan_Final  This Grade 2 English lesson plan focuses on teaching adjectives through interactive activities and real-life examples. Students will learn to describe objects using one adjective with guidance and practice identifying adjectives in sentences. The lesson includes warm-up games, group activities, assessments, and optional homework to reinforce the concept of adjectives."
656360357,9,27,Lesson Plan,"Lesson Plan  This lesson plan provides instruction for teaching students to analyze Martin Luther King Jr.'s ""I Have a Dream"" speech. The plan outlines introducing students to the historical context of the civil rights movement and equity vs. equality. Students will then read and annotate the speech text independently, making connections to other works and their own experiences. Teachers will check for understanding and discuss exemplar annotations with students. The goal is for students to understand the key ideas and details of King's influential speech. The goal"
776535523,2,163,Lesson Plan and Its Importance,Lesson Plan and Its Importance  Lesson plan and its importance Lesson Plan and Its Importance  Lesson plan and its importance
363071232,4,45,Lesson Plan Template: Date & Duration of Lesson Number of Students Class / Grade,"Lesson Plan Template: Date & Duration of Lesson Number of Students Class / Grade  1) The document is a lesson plan template for an English reading lesson for grade 2 students. 2) The lesson involves reading a story called ""How to Grow a Beanstalk"" and playing a game where the teacher reads sentences and calls on students by number to continue reading. 3) The lesson plan outlines learning outcomes, materials, introduction, learning centers, and a closing activity where students read the story together. It also includes a reflection on how to improve the lesson. 2) The lesson involves reading a story called ""How to Grow a Beanstalk"" and playing a game where the teacher reads sentences and calls on students by"
468880409,3,780,Lesson Plan Grade GRADE 11,"Lesson Plan Grade GRADE 11  This document provides an English lesson plan for grade 11 students that focuses on comparing and contrasting paragraphs as well as paragraphs using analogy. The lesson plan defines comparison and contrast, analogy, and their characteristics. It includes activities where students will write a comparison and contrast paragraph and complete a group activity identifying similarities and differences. The lesson concludes with an assignment where students will read a passage and answer comprehension questions that analyze the analogy within. The lesson concludes with an assignment where students will read a passage and"
34938031,14,6K,English Lesson Plan Year 4,"English Lesson Plan Year 4  This document provides an English lesson plan for Year 4 students. It outlines the learning outcomes, specifications, and grammar/vocabulary topics to be covered over 11 weeks. Key areas of focus include listening comprehension, pronunciation, speaking, reading, writing, and spelling. Students will work on discriminating sounds, asking and answering questions, reading comprehension, copying writing, and learning nouns, pronouns, punctuation, verbs and other grammar points. The plan provides increasing levels of difficulty within each week to develop language skills over the term. The plan provides"
242855694,2,98,English Lesson Plan Name Zubaidah Ramley School Sk. Surati Date 27 Feb 2014,"English Lesson Plan Name Zubaidah Ramley School Sk. Surati Date 27 Feb 2014  This English lesson plan outlines activities to teach reading comprehension to a 2nd grade class. The plan includes: 1) Reviewing a previous lesson by showing pictures, 2) Having students read a story aloud from their textbook, 3) Assigning students character roles from the story by using picture tags, 4) Dividing students into groups to match sentences and pictures from the story, 5) Having students color face masks, 6) Dividing students into groups based on their character to do a fun reading activity, and 7) Getting student feedback on the lesson. The overall goal is for students to improve their ability to read and understand a short paragraph. The plan includes: 1)"
800202735,,9,Grade 1 Lesson plan,Grade 1 Lesson plan Grade 1 Lesson plan
255728119,5,3K,Sample English Lesson Plan,"Sample English Lesson Plan  This document provides a detailed lesson plan for a grammar lesson on action verbs and linking verbs. The objectives are for students to be able to define and identify verbs, recognize physical and mental action verbs, distinguish between action verbs and linking verbs, and use verbs in sentences. The lesson will begin with greetings and checking attendance. The teacher will then present and discuss verbs using a song as an example. Students will learn that verbs are either action verbs, describing a physical or mental action, or linking verbs, linking subjects to descriptions. There will be an application activity where students form sentences in groups using given words. To conclude, students will evaluate sample sentences by underlining action verbs and circling linking verbs. The objectives are for students to be able"
400703154,2,28,English Lesson Plan Class: S11 / S10 Date: February 28 2018 Duration: 80' Material: Conjunctions / Connectives,"English Lesson Plan Class: S11 / S10 Date: February 28 2018 Duration: 80' Material: Conjunctions / Connectives  The English lesson plan summarizes activities to teach conjunctions and connectives over 80 minutes. Students will be put into groups and arrange phrase cards to form sentences using the proper connecting words. They will then write the sentences, complete task card activities in groups, and practice exercises in their workbooks. The goal is to reinforce students' understanding and use of conjunctions. The goal is to reinforce students' understanding"
306140169,5,56,English Lesson Plan,"English Lesson Plan  This document contains the daily schedule and lesson plans for an English class. It lists the date, times, topics, and activities for four class sessions. The lessons cover various topics like holidays, manners, colors, and storytelling. Each lesson includes learning standards, induction, teaching activities, and closure."
297050042,7,1K,L&S Lesson Plan,"L&S Lesson Plan  The English lesson plan is for a Year 5 class about Japanese culture. It has 5 stages: 1. Set induction introduces the folktale ""Momotaro"" and defines folktales. Pictures are used to present information about Japanese costumes, customs, food, fruits, flowers and festivals. 2. In the presentation, the teacher elicits the pupils' prior knowledge of Bidayuh culture and compares it to Japanese culture. 3. During practice, pupils work in pairs using sample questions to discuss what they learned about Japan. 4. In production, pupils are divided into groups to plan a short talk about Japan. Some pupils present their talks to the class. 5. The closure has the teacher L&S Lesson Plan  The English lesson plan is for a Year 5 class about Japanese culture. Pictures are used to present information about Japanese costumes, customs, food,"
533821673,13,159,Lesson Plan English Year 5,"Lesson Plan English Year 5  The document provides details of an English lesson plan for students in Class 5. The lesson focuses on listening skills and involves students listening to audio clips and answering questions. The lesson objectives are for students to listen and answer questions correctly and spell high frequency words accurately in independent writing. The lesson development involves students referring to exercises in their textbook, listening to audio files and filling in tables to demonstrate their understanding. In the post-lesson, students check their answers and reflect on what they learned. The lesson development involves"
797357682,2,10,Update Y1 Lesson Plan Week 13,Update Y1 Lesson Plan Week 13  13 Update Y1 Lesson Plan Week 13  13
669725326,11,162,English Lesson Plan - Week 3,"English Lesson Plan - Week 3  This lesson plan outlines a lesson for an 8th grade English class that will teach students about the elements of a story. The lesson will define characters, plot, setting, conflict, resolution, and moral. As an activity, students will unscramble words related to these elements. They will then analyze these elements in a story about a blind girl who receives a corneal transplant from her boyfriend. The lesson aims to help students understand and apply the essential components of narrative structure. They will then analyze these elements in a story about a blind girl who receives a"
724258439,51,33,English Lesson Plan 2,"English Lesson Plan 2  The document provides a lesson plan for an English class. It details the learning objectives, key concepts, teaching activities, and assessments. The lesson teaches students about the solar system, including planets like Earth, Mars, and Jupiter. Activities include singing a song, matching vocabulary words, answering workbook questions, and filling out a table with planetary information."
532301711,15,485,G1 English - Lesson Plan,"G1 English - Lesson Plan  This document outlines the lesson plan for the first term of the 2021/2022 academic year for grade 1 English at Sophos School Indonesia. It includes 10 weeks of lessons covering the theme of ""Welcome to School"" for the first 4 weeks and ""Family Time"" for weeks 5 through 9. Each week covers several learning indicators, strategies, media and assessment types. The lesson plan focuses on developing students' English skills like grammar, vocabulary, phonics, reading, writing, listening and speaking. Week 10 is dedicated to the term 1 test to assess student learning over the first 9 weeks. Each"
380732864,6,240,Assignment One Lesson Plan Template,"Assignment One Lesson Plan Template  This lesson plan template provides details for a Year 1 English lesson on interpreting and evaluating texts. The lesson focuses on teaching students the reading strategy of prediction. Students will listen to the teacher read the story ""The True Story of the Three Little Pigs"" aloud, making predictions throughout. The teacher will model the prediction strategy and think aloud their predictions at key points in the story. The goal is for students to understand and remember the prediction strategy and be able to describe how it is useful for reading comprehension. The teacher"
258783679,2,67,Answer Sheet:: Be Going To + Inf - Planning My Weekend - English Lesson Plan (A2),"Answer Sheet:: Be Going To + Inf - Planning My Weekend - English Lesson Plan (A2)  The document is an English lesson plan about using the phrase ""be going to"" to talk about future plans. It includes an example text about a sister's weekend plans, exercises to practice using ""be going to"", and an answer key. The main points are: 1) The example text is about a sister's plans for her weekend, which include going out with friends on Friday, having a picnic on Saturday, and relaxing at home on Sunday. 2) The exercises include filling in blanks, identifying true/false statements, and matching questions to answers - all related to using ""be going to"". 3) The practice section rewrites sentences replacing ""will"" with ""be going to"" and Answer Sheet:: Be Going To + Inf - Planning My Weekend - English Lesson Plan (A2)  The document is an English lesson plan about using"
776547377,5,4,English Lesson Planaugust27-1th,English Lesson Planaugust27-1th  English Lesson Planaugust27-1th
41475274,2,744,Contoh Lesson Plan,"Contoh Lesson Plan  This English lesson plan is for an 11th grade class and covers using yes-no questions and question words in daily conversations. The plan allocates 3 class periods of 40 minutes each. Students will practice asking and answering yes-no questions and questions using question words. Activities include short conversations, filling in blanks with provided verbs, and expressing opinions. Assessment is through tasks given during lessons. The goal is for students to comprehend simple daily conversations with non-native English speakers. The goal is for students to comprehend simple"
